Rank,Team,Games,W-L,EMO GA,OPP ATT,Pct.,Date,Academic Year
15,Syracuse (ACC),7,3-4,8,30,0.733,03/12/2023,2023.0
15,Harvard (Ivy League),4,2-2,4,15,0.733,03/12/2023,2023.0
15,Lafayette (Patriot),7,2-5,4,15,0.733,03/12/2023,2023.0
18,UMBC (America East),6,5-1,3,11,0.727,03/12/2023,2023.0
19,Marist (MAAC),6,2-4,5,17,0.706,03/12/2023,2023.0
20,LIU (MAAC),6,2-4,7,23,0.696,03/12/2023,2023.0
21,Notre Dame (ACC),5,5-0,4,13,0.692,03/12/2023,2023.0
22,High Point (Atlantic 10),8,6-2,10,32,0.688,03/12/2023,2023.0
22,Air Force (ASUN),6,4-2,5,16,0.688,03/12/2023,2023.0
24,Wagner (MAAC),6,1-5,6,19,0.684,03/12/2023,2023.0
25,Johns Hopkins (Big Ten),8,5-3,8,25,0.680,03/12/2023,2023.0
26,North Carolina (ACC),6,4-2,8,24,0.667,03/12/2023,2023.0
26,Brown (Ivy League),5,3-2,7,21,0.667,03/12/2023,2023.0
26,Marquette (Big East),6,3-3,7,21,0.667,03/12/2023,2023.0
26,Villanova (Big East),6,5-1,7,21,0.667,03/12/2023,2023.0
26,St. John's (NY) (Big East),6,0-6,6,18,0.667,03/12/2023,2023.0
26,Detroit Mercy (ASUN),3,0-3,5,15,0.667,03/12/2023,2023.0
26,Maryland (Big Ten),6,4-2,4,12,0.667,03/12/2023,2023.0
26,Cornell (Ivy League),5,4-1,3,9,0.667,03/12/2023,2023.0
34,Hofstra (CAA),6,2-4,8,23,0.652,03/12/2023,2023.0
35,Saint Joseph's (Atlantic 10),6,3-3,6,17,0.647,03/12/2023,2023.0
35,VMI (MAAC),7,3-4,6,17,0.647,03/12/2023,2023.0
37,Rutgers (Big Ten),7,6-1,8,22,0.636,03/12/2023,2023.0
38,Binghamton (America East),6,4-2,7,19,0.632,03/12/2023,2023.0
38,Drexel (CAA),6,3-3,7,19,0.632,03/12/2023,2023.0
40,Fairfield (CAA),7,2-5,9,24,0.625,03/12/2023,2023.0
40,Dartmouth (Ivy League),4,4-0,3,8,0.625,03/12/2023,2023.0
42,Boston U. (Patriot),5,4-1,8,21,0.619,03/12/2023,2023.0
42,Penn (Ivy League),5,2-3,8,21,0.619,03/12/2023,2023.0
44,Sacred Heart (MAAC),6,0-6,5,13,0.615,03/12/2023,2023.0
45,Quinnipiac (MAAC),5,3-2,11,28,0.607,03/12/2023,2023.0
46,Georgetown (Big East),5,2-3,6,15,0.600,03/12/2023,2023.0
46,Colgate (Patriot),4,1-3,4,10,0.600,03/12/2023,2023.0
48,Mount St. Mary's (MAAC),7,1-6,13,32,0.594,03/12/2023,2023.0
49,Bryant (America East),6,4-2,7,17,0.588,03/12/2023,2023.0
50,St. Bonaventure (Atlantic 10),6,1-5,8,19,0.579,03/12/2023,2023.0
51,Canisius (MAAC),6,0-6,9,21,0.571,03/12/2023,2023.0
51,Denver (Big East),6,3-3,6,14,0.571,03/12/2023,2023.0
53,Robert Morris (ASUN),5,3-2,10,23,0.565,03/12/2023,2023.0
54,Hampton (CAA),5,2-3,8,18,0.556,03/12/2023,2023.0
55,Mercer (ASUN),7,1-6,13,29,0.552,03/12/2023,2023.0
56,Michigan (Big Ten),6,4-2,9,20,0.550,03/12/2023,2023.0
56,Ohio St. (Big Ten),6,3-3,9,20,0.550,03/12/2023,2023.0
56,Vermont (America East),6,2-4,9,20,0.550,03/12/2023,2023.0
59,Lehigh (Patriot),6,5-1,11,24,0.542,03/12/2023,2023.0
60,Virginia (ACC),6,6-0,12,26,0.538,03/12/2023,2023.0
60,Siena (MAAC),5,3-2,6,13,0.538,03/12/2023,2023.0
62,Yale (Ivy League),4,3-1,9,19,0.526,03/12/2023,2023.0
63,Hobart (Atlantic 10),6,3-3,13,27,0.519,03/12/2023,2023.0
64,Bucknell (Patriot),6,1-5,16,32,0.500,03/12/2023,2023.0
64,Navy (Patriot),7,3-4,7,14,0.500,03/12/2023,2023.0
64,UAlbany (America East),5,1-4,7,14,0.500,03/12/2023,2023.0
64,Loyola Maryland (Patriot),6,4-2,6,12,0.500,03/12/2023,2023.0
68,Princeton (Ivy League),5,2-3,11,21,0.476,03/12/2023,2023.0
69,Towson (CAA),6,1-5,9,16,0.438,03/12/2023,2023.0
70,Holy Cross (Patriot),7,0-7,12,21,0.429,03/12/2023,2023.0
71,Utah (ASUN),5,1-4,14,21,0.333,03/12/2023,2023.0
72,UMass Lowell (America East),5,0-5,7,9,0.222,03/12/2023,2023.0
-,Hartford (DI Independent),1,1-0,0,2,1.000,03/12/2023,2023.0
-,Merrimack (America East),6,4-2,9,27,0.667,03/12/2023,2023.0
-,Queens (NC) (ASUN),5,1-4,9,18,0.500,03/12/2023,2023.0
-,Lindenwood (ASUN),3,1-2,4,5,0.200,03/12/2023,2023.0
1,Army West Point (Patriot),6,5-1,0,10,1.000,03/10/2023,2023.0
2,Delaware (CAA),6,4-2,1,14,0.929,03/10/2023,2023.0
3,Stony Brook (CAA),5,2-3,4,30,0.867,03/10/2023,2023.0
4,Monmouth (CAA),5,4-1,3,21,0.857,03/10/2023,2023.0
5,Jacksonville (ASUN),5,4-1,3,16,0.813,03/10/2023,2023.0
6,Richmond (Atlantic 10),6,4-2,4,21,0.810,03/10/2023,2023.0
7,NJIT (America East),5,1-4,4,20,0.800,03/10/2023,2023.0
7,Penn St. (Big Ten),5,4-1,4,20,0.800,03/10/2023,2023.0
9,Duke (ACC),7,6-1,6,29,0.793,03/10/2023,2023.0
10,Bellarmine (ASUN),5,4-1,3,14,0.786,03/10/2023,2023.0
10,Saint Joseph's (Atlantic 10),5,3-2,3,14,0.786,03/10/2023,2023.0
12,Sacred Heart (MAAC),5,0-5,2,8,0.750,03/10/2023,2023.0
13,Manhattan (MAAC),5,3-2,3,11,0.727,03/10/2023,2023.0
14,Providence (Big East),6,3-3,5,18,0.722,03/10/2023,2023.0
15,Syracuse (ACC),6,3-3,7,25,0.720,03/10/2023,2023.0
16,Air Force (ASUN),5,3-2,4,14,0.714,03/10/2023,2023.0
16,Harvard (Ivy League),3,2-1,4,14,0.714,03/10/2023,2023.0
16,Lafayette (Patriot),7,2-5,4,14,0.714,03/10/2023,2023.0
19,LIU (MAAC),5,1-4,6,20,0.700,03/10/2023,2023.0
19,Marquette (Big East),5,3-2,6,20,0.700,03/10/2023,2023.0
19,Notre Dame (ACC),4,4-0,3,10,0.700,03/10/2023,2023.0
19,Siena (MAAC),4,2-2,3,10,0.700,03/10/2023,2023.0
23,High Point (Atlantic 10),7,5-2,9,29,0.690,03/10/2023,2023.0
24,St. John's (NY) (Big East),5,0-5,5,16,0.688,03/10/2023,2023.0
25,Rutgers (Big Ten),6,5-1,6,19,0.684,03/10/2023,2023.0
26,Brown (Ivy League),4,3-1,7,21,0.667,03/10/2023,2023.0
26,Fairfield (CAA),6,2-4,7,21,0.667,03/10/2023,2023.0
26,Johns Hopkins (Big Ten),7,4-3,6,18,0.667,03/10/2023,2023.0
26,Wagner (MAAC),5,1-4,6,18,0.667,03/10/2023,2023.0
26,Bryant (America East),5,4-1,5,15,0.667,03/10/2023,2023.0
26,Detroit Mercy (ASUN),3,0-3,5,15,0.667,03/10/2023,2023.0
26,Cleveland St. (ASUN),3,1-2,3,9,0.667,03/10/2023,2023.0
26,Cornell (Ivy League),4,4-0,3,9,0.667,03/10/2023,2023.0
26,UMBC (America East),5,4-1,3,9,0.667,03/10/2023,2023.0
35,Hofstra (CAA),6,2-4,8,23,0.652,03/10/2023,2023.0
35,North Carolina (ACC),5,3-2,8,23,0.652,03/10/2023,2023.0
37,Boston U. (Patriot),4,3-1,6,17,0.647,03/10/2023,2023.0
37,Villanova (Big East),5,4-1,6,17,0.647,03/10/2023,2023.0
39,Marist (MAAC),5,1-4,5,14,0.643,03/10/2023,2023.0
40,Dartmouth (Ivy League),4,4-0,3,8,0.625,03/10/2023,2023.0
40,Maryland (Big Ten),5,3-2,3,8,0.625,03/10/2023,2023.0
42,Massachusetts (Atlantic 10),5,3-2,5,13,0.615,03/10/2023,2023.0
43,Ohio St. (Big Ten),5,3-2,7,18,0.611,03/10/2023,2023.0
44,Georgetown (Big East),4,1-3,6,15,0.600,03/10/2023,2023.0
44,Penn (Ivy League),4,2-2,4,10,0.600,03/10/2023,2023.0
46,Binghamton (America East),5,3-2,7,17,0.588,03/10/2023,2023.0
47,Mount St. Mary's (MAAC),6,1-5,13,31,0.581,03/10/2023,2023.0
48,VMI (MAAC),6,3-3,6,14,0.571,03/10/2023,2023.0
49,Virginia (ACC),5,5-0,10,23,0.565,03/10/2023,2023.0
50,Hampton (CAA),5,2-3,8,18,0.556,03/10/2023,2023.0
51,Quinnipiac (MAAC),4,2-2,10,22,0.545,03/10/2023,2023.0
51,Navy (Patriot),6,3-3,5,11,0.545,03/10/2023,2023.0
53,Mercer (ASUN),6,1-5,12,26,0.538,03/10/2023,2023.0
53,UAlbany (America East),4,1-3,6,13,0.538,03/10/2023,2023.0
55,Canisius (MAAC),5,0-5,7,15,0.533,03/10/2023,2023.0
56,St. Bonaventure (Atlantic 10),5,1-4,8,17,0.529,03/10/2023,2023.0
57,Robert Morris (ASUN),4,3-1,9,19,0.526,03/10/2023,2023.0
58,Hobart (Atlantic 10),6,3-3,13,27,0.519,03/10/2023,2023.0
59,Bucknell (Patriot),5,1-4,14,29,0.517,03/10/2023,2023.0
60,Princeton (Ivy League),4,2-2,9,18,0.500,03/10/2023,2023.0
60,Vermont (America East),5,2-3,9,18,0.500,03/10/2023,2023.0
60,Loyola Maryland (Patriot),6,4-2,6,12,0.500,03/10/2023,2023.0
63,Holy Cross (Patriot),6,0-6,10,19,0.474,03/10/2023,2023.0
64,Michigan (Big Ten),5,3-2,9,17,0.471,03/10/2023,2023.0
65,Towson (CAA),5,1-4,7,13,0.462,03/10/2023,2023.0
65,Yale (Ivy League),3,2-1,7,13,0.462,03/10/2023,2023.0
67,Drexel (CAA),5,2-3,6,11,0.455,03/10/2023,2023.0
68,Lehigh (Patriot),5,4-1,11,20,0.450,03/10/2023,2023.0
69,Colgate (Patriot),3,0-3,4,7,0.429,03/10/2023,2023.0
70,Utah (ASUN),5,1-4,14,21,0.333,03/10/2023,2023.0
70,Denver (Big East),5,3-2,6,9,0.333,03/10/2023,2023.0
72,UMass Lowell (America East),5,0-5,7,9,0.222,03/10/2023,2023.0
-,Hartford (DI Independent),1,1-0,0,2,1.000,03/10/2023,2023.0
-,Merrimack (America East),6,4-2,9,27,0.667,03/10/2023,2023.0
-,Queens (NC) (ASUN),5,1-4,9,18,0.500,03/10/2023,2023.0
-,Lindenwood (ASUN),2,1-1,4,5,0.200,03/10/2023,2023.0
1,Army West Point (Patriot),5,4-1,0,10,1.000,03/08/2023,2023.0
2,Delaware (CAA),6,4-2,1,14,0.929,03/08/2023,2023.0
3,Stony Brook (CAA),5,2-3,4,30,0.867,03/08/2023,2023.0
4,Monmouth (CAA),5,4-1,3,21,0.857,03/08/2023,2023.0
5,Jacksonville (ASUN),5,4-1,3,16,0.813,03/08/2023,2023.0
6,Richmond (Atlantic 10),6,4-2,4,21,0.810,03/08/2023,2023.0
7,NJIT (America East),5,1-4,4,20,0.800,03/08/2023,2023.0
7,Penn St. (Big Ten),5,4-1,4,20,0.800,03/08/2023,2023.0
9,Bellarmine (ASUN),5,4-1,3,14,0.786,03/08/2023,2023.0
9,Saint Joseph's (Atlantic 10),5,3-2,3,14,0.786,03/08/2023,2023.0
11,Duke (ACC),6,5-1,6,26,0.769,03/08/2023,2023.0
12,Sacred Heart (MAAC),5,0-5,2,8,0.750,03/08/2023,2023.0
13,Manhattan (MAAC),5,3-2,3,11,0.727,03/08/2023,2023.0
14,Providence (Big East),6,3-3,5,18,0.722,03/08/2023,2023.0
15,Syracuse (ACC),6,3-3,7,25,0.720,03/08/2023,2023.0
16,Air Force (ASUN),5,3-2,4,14,0.714,03/08/2023,2023.0
16,Harvard (Ivy League),3,2-1,4,14,0.714,03/08/2023,2023.0
16,Lafayette (Patriot),6,2-4,4,14,0.714,03/08/2023,2023.0
19,LIU (MAAC),5,1-4,6,20,0.700,03/08/2023,2023.0
19,Marquette (Big East),5,3-2,6,20,0.700,03/08/2023,2023.0
19,Dartmouth (Ivy League),4,4-0,3,10,0.700,03/08/2023,2023.0
19,Notre Dame (ACC),4,4-0,3,10,0.700,03/08/2023,2023.0
19,Siena (MAAC),4,2-2,3,10,0.700,03/08/2023,2023.0
24,High Point (Atlantic 10),7,5-2,9,29,0.690,03/08/2023,2023.0
25,St. John's (NY) (Big East),5,0-5,5,16,0.688,03/08/2023,2023.0
26,Rutgers (Big Ten),6,5-1,6,19,0.684,03/08/2023,2023.0
27,Brown (Ivy League),4,3-1,7,21,0.667,03/08/2023,2023.0
27,Fairfield (CAA),6,2-4,7,21,0.667,03/08/2023,2023.0
27,Johns Hopkins (Big Ten),7,4-3,6,18,0.667,03/08/2023,2023.0
27,Wagner (MAAC),5,1-4,6,18,0.667,03/08/2023,2023.0
27,Bryant (America East),5,4-1,5,15,0.667,03/08/2023,2023.0
27,Detroit Mercy (ASUN),3,0-3,5,15,0.667,03/08/2023,2023.0
27,Cleveland St. (ASUN),3,1-2,3,9,0.667,03/08/2023,2023.0
27,Cornell (Ivy League),4,4-0,3,9,0.667,03/08/2023,2023.0
27,UMBC (America East),5,4-1,3,9,0.667,03/08/2023,2023.0
36,Hofstra (CAA),6,2-4,8,23,0.652,03/08/2023,2023.0
36,North Carolina (ACC),5,3-2,8,23,0.652,03/08/2023,2023.0
38,Boston U. (Patriot),4,3-1,6,17,0.647,03/08/2023,2023.0
38,Villanova (Big East),5,4-1,6,17,0.647,03/08/2023,2023.0
40,Marist (MAAC),5,1-4,5,14,0.643,03/08/2023,2023.0
41,Maryland (Big Ten),5,3-2,3,8,0.625,03/08/2023,2023.0
42,Massachusetts (Atlantic 10),5,3-2,5,13,0.615,03/08/2023,2023.0
43,Ohio St. (Big Ten),5,3-2,7,18,0.611,03/08/2023,2023.0
44,Georgetown (Big East),4,1-3,6,15,0.600,03/08/2023,2023.0
44,Loyola Maryland (Patriot),5,4-1,4,10,0.600,03/08/2023,2023.0
44,Penn (Ivy League),4,2-2,4,10,0.600,03/08/2023,2023.0
47,Binghamton (America East),5,3-2,7,17,0.588,03/08/2023,2023.0
48,Mount St. Mary's (MAAC),6,1-5,13,31,0.581,03/08/2023,2023.0
49,VMI (MAAC),6,3-3,6,14,0.571,03/08/2023,2023.0
50,Virginia (ACC),5,5-0,10,23,0.565,03/08/2023,2023.0
51,Quinnipiac (MAAC),4,2-2,10,22,0.545,03/08/2023,2023.0
51,Navy (Patriot),6,3-3,5,11,0.545,03/08/2023,2023.0
53,Mercer (ASUN),6,1-5,12,26,0.538,03/08/2023,2023.0
53,UAlbany (America East),4,1-3,6,13,0.538,03/08/2023,2023.0
55,Canisius (MAAC),5,0-5,7,15,0.533,03/08/2023,2023.0
56,St. Bonaventure (Atlantic 10),5,1-4,8,17,0.529,03/08/2023,2023.0
57,Robert Morris (ASUN),4,3-1,9,19,0.526,03/08/2023,2023.0
58,Hobart (Atlantic 10),6,3-3,13,27,0.519,03/08/2023,2023.0
59,Bucknell (Patriot),5,1-4,14,29,0.517,03/08/2023,2023.0
60,Princeton (Ivy League),4,2-2,9,18,0.500,03/08/2023,2023.0
60,Vermont (America East),5,2-3,9,18,0.500,03/08/2023,2023.0
62,Holy Cross (Patriot),6,0-6,10,19,0.474,03/08/2023,2023.0
63,Michigan (Big Ten),5,3-2,9,17,0.471,03/08/2023,2023.0
64,Towson (CAA),5,1-4,7,13,0.462,03/08/2023,2023.0
64,Yale (Ivy League),3,2-1,7,13,0.462,03/08/2023,2023.0
66,Drexel (CAA),5,2-3,6,11,0.455,03/08/2023,2023.0
67,Lehigh (Patriot),5,4-1,11,20,0.450,03/08/2023,2023.0
68,Colgate (Patriot),3,0-3,4,7,0.429,03/08/2023,2023.0
69,Utah (ASUN),5,1-4,14,21,0.333,03/08/2023,2023.0
69,Denver (Big East),5,3-2,6,9,0.333,03/08/2023,2023.0
71,Hampton (CAA),4,1-3,7,10,0.300,03/08/2023,2023.0
72,UMass Lowell (America East),5,0-5,7,9,0.222,03/08/2023,2023.0
-,Hartford (DI Independent),1,1-0,0,2,1.000,03/08/2023,2023.0
-,Merrimack (America East),6,4-2,9,27,0.667,03/08/2023,2023.0
-,Queens (NC) (ASUN),5,1-4,9,18,0.500,03/08/2023,2023.0
-,Lindenwood (ASUN),2,1-1,4,5,0.200,03/08/2023,2023.0
1,Army West Point (Patriot),5,4-1,0,10,1.000,03/07/2023,2023.0
2,Delaware (CAA),6,4-2,1,14,0.929,03/07/2023,2023.0
3,Stony Brook (CAA),5,2-3,4,30,0.867,03/07/2023,2023.0
4,Monmouth (CAA),5,4-1,3,21,0.857,03/07/2023,2023.0
5,Jacksonville (ASUN),4,3-1,2,11,0.818,03/07/2023,2023.0
6,Richmond (Atlantic 10),6,4-2,4,21,0.810,03/07/2023,2023.0
7,NJIT (America East),5,1-4,4,20,0.800,03/07/2023,2023.0
7,Penn St. (Big Ten),5,4-1,4,20,0.800,03/07/2023,2023.0
9,Bellarmine (ASUN),5,4-1,3,14,0.786,03/07/2023,2023.0
10,Duke (ACC),6,5-1,6,26,0.769,03/07/2023,2023.0
11,Saint Joseph's (Atlantic 10),4,3-1,3,12,0.750,03/07/2023,2023.0
11,Sacred Heart (MAAC),5,0-5,2,8,0.750,03/07/2023,2023.0
13,Manhattan (MAAC),5,3-2,3,11,0.727,03/07/2023,2023.0
14,Providence (Big East),6,3-3,5,18,0.722,03/07/2023,2023.0
15,Syracuse (ACC),6,3-3,7,25,0.720,03/07/2023,2023.0
16,Air Force (ASUN),5,3-2,4,14,0.714,03/07/2023,2023.0
16,Harvard (Ivy League),3,2-1,4,14,0.714,03/07/2023,2023.0
16,Lafayette (Patriot),6,2-4,4,14,0.714,03/07/2023,2023.0
19,LIU (MAAC),5,1-4,6,20,0.700,03/07/2023,2023.0
19,Marquette (Big East),5,3-2,6,20,0.700,03/07/2023,2023.0
19,Dartmouth (Ivy League),4,4-0,3,10,0.700,03/07/2023,2023.0
19,Notre Dame (ACC),4,4-0,3,10,0.700,03/07/2023,2023.0
19,Siena (MAAC),4,2-2,3,10,0.700,03/07/2023,2023.0
24,High Point (Atlantic 10),7,5-2,9,29,0.690,03/07/2023,2023.0
25,St. John's (NY) (Big East),5,0-5,5,16,0.688,03/07/2023,2023.0
26,Rutgers (Big Ten),6,5-1,6,19,0.684,03/07/2023,2023.0
27,Brown (Ivy League),4,3-1,7,21,0.667,03/07/2023,2023.0
27,Fairfield (CAA),6,2-4,7,21,0.667,03/07/2023,2023.0
27,Johns Hopkins (Big Ten),7,4-3,6,18,0.667,03/07/2023,2023.0
27,Wagner (MAAC),5,1-4,6,18,0.667,03/07/2023,2023.0
27,Bryant (America East),5,4-1,5,15,0.667,03/07/2023,2023.0
27,Detroit Mercy (ASUN),3,0-3,5,15,0.667,03/07/2023,2023.0
27,Cleveland St. (ASUN),3,1-2,3,9,0.667,03/07/2023,2023.0
27,Cornell (Ivy League),4,4-0,3,9,0.667,03/07/2023,2023.0
27,UMBC (America East),5,4-1,3,9,0.667,03/07/2023,2023.0
27,Penn (Ivy League),3,1-2,2,6,0.667,03/07/2023,2023.0
37,Hofstra (CAA),6,2-4,8,23,0.652,03/07/2023,2023.0
37,North Carolina (ACC),5,3-2,8,23,0.652,03/07/2023,2023.0
39,Boston U. (Patriot),4,3-1,6,17,0.647,03/07/2023,2023.0
40,Marist (MAAC),5,1-4,5,14,0.643,03/07/2023,2023.0
41,Villanova (Big East),4,3-1,6,16,0.625,03/07/2023,2023.0
41,Maryland (Big Ten),5,3-2,3,8,0.625,03/07/2023,2023.0
43,Massachusetts (Atlantic 10),5,3-2,5,13,0.615,03/07/2023,2023.0
44,Ohio St. (Big Ten),5,3-2,7,18,0.611,03/07/2023,2023.0
45,Robert Morris (ASUN),4,3-1,8,20,0.600,03/07/2023,2023.0
45,Georgetown (Big East),4,1-3,6,15,0.600,03/07/2023,2023.0
45,Loyola Maryland (Patriot),5,4-1,4,10,0.600,03/07/2023,2023.0
48,Binghamton (America East),5,3-2,7,17,0.588,03/07/2023,2023.0
49,Mount St. Mary's (MAAC),6,1-5,13,31,0.581,03/07/2023,2023.0
50,VMI (MAAC),6,3-3,6,14,0.571,03/07/2023,2023.0
51,Virginia (ACC),5,5-0,10,23,0.565,03/07/2023,2023.0
52,Hobart (Atlantic 10),6,3-3,12,27,0.556,03/07/2023,2023.0
53,Quinnipiac (MAAC),4,2-2,10,22,0.545,03/07/2023,2023.0
53,Navy (Patriot),6,3-3,5,11,0.545,03/07/2023,2023.0
55,Mercer (ASUN),6,1-5,12,26,0.538,03/07/2023,2023.0
55,UAlbany (America East),4,1-3,6,13,0.538,03/07/2023,2023.0
57,Canisius (MAAC),5,0-5,7,15,0.533,03/07/2023,2023.0
58,St. Bonaventure (Atlantic 10),5,1-4,8,17,0.529,03/07/2023,2023.0
59,Bucknell (Patriot),5,1-4,14,29,0.517,03/07/2023,2023.0
60,Michigan (Big Ten),5,3-2,9,18,0.500,03/07/2023,2023.0
60,Princeton (Ivy League),4,2-2,9,18,0.500,03/07/2023,2023.0
60,Vermont (America East),5,2-3,9,18,0.500,03/07/2023,2023.0
63,Holy Cross (Patriot),6,0-6,10,19,0.474,03/07/2023,2023.0
64,Towson (CAA),5,1-4,7,13,0.462,03/07/2023,2023.0
64,Yale (Ivy League),3,2-1,7,13,0.462,03/07/2023,2023.0
66,Lehigh (Patriot),5,4-1,11,20,0.450,03/07/2023,2023.0
67,Drexel (CAA),4,2-2,5,9,0.444,03/07/2023,2023.0
68,Colgate (Patriot),3,0-3,4,7,0.429,03/07/2023,2023.0
69,Utah (ASUN),5,1-4,14,21,0.333,03/07/2023,2023.0
69,Denver (Big East),5,3-2,6,9,0.333,03/07/2023,2023.0
71,Hampton (CAA),4,1-3,7,10,0.300,03/07/2023,2023.0
72,UMass Lowell (America East),4,0-4,7,9,0.222,03/07/2023,2023.0
-,Hartford (DI Independent),1,1-0,0,2,1.000,03/07/2023,2023.0
-,Merrimack (America East),6,4-2,9,27,0.667,03/07/2023,2023.0
-,Queens (NC) (ASUN),5,1-4,9,18,0.500,03/07/2023,2023.0
-,Lindenwood (ASUN),2,1-1,4,5,0.200,03/07/2023,2023.0
1,Army West Point (Patriot),5,4-1,0,10,1.000,03/05/2023,2023.0
1,Hartford (DI Independent),1,1-0,0,2,1.000,03/05/2023,2023.0
3,Delaware (CAA),5,3-2,1,13,0.923,03/05/2023,2023.0
4,Stony Brook (CAA),5,2-3,4,30,0.867,03/05/2023,2023.0
5,Monmouth (CAA),5,4-1,3,21,0.857,03/05/2023,2023.0
6,Manhattan (MAAC),5,3-2,2,11,0.818,03/05/2023,2023.0
7,NJIT (America East),5,1-4,4,20,0.800,03/05/2023,2023.0
7,Penn St. (Big Ten),5,4-1,4,20,0.800,03/05/2023,2023.0
9,Bellarmine (ASUN),5,4-1,3,14,0.786,03/05/2023,2023.0
10,Richmond (Atlantic 10),5,3-2,4,18,0.778,03/05/2023,2023.0
11,Duke (ACC),6,5-1,6,26,0.769,03/05/2023,2023.0
12,High Point (Atlantic 10),6,4-2,5,21,0.762,03/05/2023,2023.0
13,Saint Joseph's (Atlantic 10),4,3-1,3,12,0.750,03/05/2023,2023.0
13,Sacred Heart (MAAC),5,0-5,2,8,0.750,03/05/2023,2023.0
13,UMBC (America East),4,4-0,2,8,0.750,03/05/2023,2023.0
16,Providence (Big East),6,3-3,5,18,0.722,03/05/2023,2023.0
17,Syracuse (ACC),6,3-3,7,25,0.720,03/05/2023,2023.0
18,Harvard (Ivy League),3,2-1,4,14,0.714,03/05/2023,2023.0
18,Lafayette (Patriot),6,2-4,4,14,0.714,03/05/2023,2023.0
18,Dartmouth (Ivy League),3,3-0,2,7,0.714,03/05/2023,2023.0
18,Jacksonville (ASUN),4,3-1,2,7,0.714,03/05/2023,2023.0
22,Johns Hopkins (Big Ten),6,4-2,5,17,0.706,03/05/2023,2023.0
23,Fairfield (CAA),5,2-3,6,20,0.700,03/05/2023,2023.0
23,LIU (MAAC),5,1-4,6,20,0.700,03/05/2023,2023.0
23,Marquette (Big East),5,3-2,6,20,0.700,03/05/2023,2023.0
23,Notre Dame (ACC),4,4-0,3,10,0.700,03/05/2023,2023.0
23,Siena (MAAC),4,2-2,3,10,0.700,03/05/2023,2023.0
28,St. John's (NY) (Big East),5,0-5,5,16,0.688,03/05/2023,2023.0
29,Rutgers (Big Ten),6,5-1,6,19,0.684,03/05/2023,2023.0
30,Brown (Ivy League),4,3-1,7,21,0.667,03/05/2023,2023.0
30,Wagner (MAAC),5,1-4,6,18,0.667,03/05/2023,2023.0
30,Detroit Mercy (ASUN),3,0-3,5,15,0.667,03/05/2023,2023.0
30,Bryant (America East),4,3-1,3,9,0.667,03/05/2023,2023.0
30,Cornell (Ivy League),4,4-0,3,9,0.667,03/05/2023,2023.0
30,Cleveland St. (ASUN),2,0-2,2,6,0.667,03/05/2023,2023.0
30,Penn (Ivy League),3,1-2,2,6,0.667,03/05/2023,2023.0
37,Hofstra (CAA),6,2-4,8,23,0.652,03/05/2023,2023.0
37,North Carolina (ACC),5,3-2,8,23,0.652,03/05/2023,2023.0
39,Boston U. (Patriot),4,3-1,6,17,0.647,03/05/2023,2023.0
40,Binghamton (America East),4,3-1,5,14,0.643,03/05/2023,2023.0
40,Marist (MAAC),5,1-4,5,14,0.643,03/05/2023,2023.0
42,Air Force (ASUN),4,2-2,4,11,0.636,03/05/2023,2023.0
43,Ohio St. (Big Ten),5,3-2,7,19,0.632,03/05/2023,2023.0
44,Villanova (Big East),4,3-1,6,16,0.625,03/05/2023,2023.0
44,Maryland (Big Ten),5,3-2,3,8,0.625,03/05/2023,2023.0
46,Virginia (ACC),4,4-0,7,18,0.611,03/05/2023,2023.0
47,Robert Morris (ASUN),4,3-1,8,20,0.600,03/05/2023,2023.0
47,Georgetown (Big East),4,1-3,6,15,0.600,03/05/2023,2023.0
47,Loyola Maryland (Patriot),5,4-1,4,10,0.600,03/05/2023,2023.0
50,Massachusetts (Atlantic 10),4,2-2,5,12,0.583,03/05/2023,2023.0
51,Mount St. Mary's (MAAC),6,1-5,13,31,0.581,03/05/2023,2023.0
52,Mercer (ASUN),4,1-3,8,19,0.579,03/05/2023,2023.0
53,Canisius (MAAC),4,0-4,6,14,0.571,03/05/2023,2023.0
53,VMI (MAAC),6,3-3,6,14,0.571,03/05/2023,2023.0
55,Quinnipiac (MAAC),4,2-2,10,22,0.545,03/05/2023,2023.0
55,Navy (Patriot),6,3-3,5,11,0.545,03/05/2023,2023.0
55,UAlbany (America East),3,1-2,5,11,0.545,03/05/2023,2023.0
58,Hobart (Atlantic 10),5,3-2,11,24,0.542,03/05/2023,2023.0
59,St. Bonaventure (Atlantic 10),5,1-4,8,17,0.529,03/05/2023,2023.0
60,Bucknell (Patriot),5,1-4,14,29,0.517,03/05/2023,2023.0
61,Michigan (Big Ten),5,3-2,9,18,0.500,03/05/2023,2023.0
61,Princeton (Ivy League),4,2-2,9,18,0.500,03/05/2023,2023.0
61,Vermont (America East),5,2-3,9,18,0.500,03/05/2023,2023.0
64,Holy Cross (Patriot),6,0-6,10,19,0.474,03/05/2023,2023.0
65,Lehigh (Patriot),4,3-1,9,17,0.471,03/05/2023,2023.0
66,Towson (CAA),5,1-4,7,13,0.462,03/05/2023,2023.0
66,Yale (Ivy League),3,2-1,7,13,0.462,03/05/2023,2023.0
68,Drexel (CAA),4,2-2,5,9,0.444,03/05/2023,2023.0
69,Colgate (Patriot),3,0-3,4,7,0.429,03/05/2023,2023.0
